"primary_key","observed_on","user_id","created_at","updated_at","latitude","longitude","species_guess","scientific_name","common_name","county_names"
3057,"2023-09-10",3225468,"2023-09-11 02:08:11 +0100","2023-09-12 01:50:21 +0100",40.38264834,-74.35149464,"pitch pine","Pinus rigida","pitch pine","Middlesex"
3058,"2023-09-11",6674487,"2023-09-11 17:28:48 +0100","2023-09-11 18:19:04 +0100",40.6789209,-74.23453877,"eastern white pine","Pinus strobus","eastern white pine","Union"
3059,"2023-09-14",4524798,"2023-09-14 15:06:57 +0100","2023-12-04 23:20:43 +0100",40.48346304,-74.43718127,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
3060,"2023-09-15",6674487,"2023-09-15 18:15:06 +0100","2023-09-17 05:05:31 +0100",40.76908298,-74.28317659,"eastern white pine","Pinus strobus","eastern white pine","Essex"
3061,"2023-09-15",4524798,"2023-09-15 21:15:20 +0100","2023-12-12 15:20:17 +0100",39.96896883,-74.58789174,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
3062,"2023-09-17",7305789,"2023-09-17 13:06:05 +0100","2025-02-10 03:46:40 +0100",40.33102036,-74.59047699,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
3063,"2023-09-18",7383560,"2023-09-18 16:29:24 +0100","2023-12-12 15:19:50 +0100",41.03819641,-74.54687149,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3064,"2023-09-18",6371853,"2023-09-19 18:10:11 +0100","2023-12-04 23:29:59 +0100",39.88199629,-75.02358589,"eastern white pine","Pinus strobus","eastern white pine","Camden"
3065,"2023-09-20",7423678,"2023-09-20 21:01:14 +0100","2023-09-21 14:12:32 +0100",40.74102789,-74.1753756,"eastern white pine","Pinus strobus","eastern white pine","Essex"
3066,"2023-09-21",7433788,"2023-09-21 19:29:40 +0100","2023-11-16 00:13:06 +0100",40.74113762,-74.17538383,"eastern white pine","Pinus strobus","eastern white pine","Essex"
3067,"2023-09-21",6183423,"2023-09-21 19:31:06 +0100","2023-12-05 21:30:45 +0100",40.74113589,-74.17538792,"eastern white pine","Pinus strobus","eastern white pine","Essex"
3068,"2023-09-21",6174675,"2023-09-21 19:53:23 +0100","2023-12-09 13:18:40 +0100",40.74122658,-74.17543813,"eastern white pine","Pinus strobus","eastern white pine","Essex"
3069,"2023-09-21",7433581,"2023-09-21 20:18:24 +0100","2023-09-22 14:46:12 +0100",40.74110214,-74.17543693,"eastern white pine","Pinus strobus","eastern white pine","Essex"
3070,"2023-09-21",6183437,"2023-09-21 20:18:25 +0100","2023-09-22 14:46:11 +0100",40.7411234,-74.17531709,"eastern white pine","Pinus strobus","eastern white pine","Essex"
3071,"2023-09-21",7434073,"2023-09-21 20:32:56 +0100","2023-12-07 02:50:45 +0100",40.7410738,-74.1753413,"eastern white pine","Pinus strobus","eastern white pine","Essex"
3072,"2023-09-21",7433198,"2023-09-21 20:34:55 +0100","2023-09-21 21:42:05 +0100",40.74108667,-74.175445,"eastern white pine","Pinus strobus","eastern white pine","Essex"
3073,"2023-09-22",1031873,"2023-09-22 16:23:16 +0100","2024-11-07 13:30:15 +0100",40.75018397,-74.72245497,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3074,"2023-09-21",6073694,"2023-09-23 18:04:19 +0100","2024-08-24 19:25:44 +0100",41.04753883,-74.97254167,"pitch pine","Pinus rigida","pitch pine","Warren"
3075,"2023-09-25",7402935,"2023-09-25 16:17:47 +0100","2023-09-25 21:02:46 +0100",39.70971026,-75.11719658,"eastern white pine","Pinus strobus","eastern white pine","Gloucester"
3076,"2023-09-26",5644152,"2023-09-26 18:32:35 +0100","2023-09-26 23:32:17 +0100",39.70983887,-75.11858368,"eastern white pine","Pinus strobus","eastern white pine","Gloucester"
3077,"2023-09-27",7381296,"2023-09-27 19:01:54 +0100","2023-12-03 13:55:08 +0100",40.68508029,-74.37107574,"eastern white pine","Pinus strobus","eastern white pine","Union"
3078,"2023-09-25",35078,"2023-09-27 21:08:57 +0100","2023-09-28 01:05:42 +0100",40.6867555,-74.2279955,"eastern white pine","Pinus strobus","eastern white pine","Union"
3079,"2023-09-28",6087204,"2023-09-29 12:08:15 +0100","2023-12-12 15:19:07 +0100",40.76316997,-74.43154414,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3080,"2023-09-28",6087204,"2023-09-29 12:08:29 +0100","2023-12-12 15:19:06 +0100",40.76340497,-74.43160368,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3081,"2023-09-28",6087204,"2023-09-29 12:09:24 +0100","2023-12-06 14:24:44 +0100",40.76353852,-74.43135927,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3082,"2023-09-30",7408275,"2023-09-30 19:49:07 +0100","2023-12-11 04:10:44 +0100",41.22485333,-74.75553833,"eastern white pine","Pinus strobus","eastern white pine","Sussex"
3083,"2023-09-30",5029742,"2023-09-30 19:53:33 +0100","2023-12-12 15:18:15 +0100",41.240405,-74.79496167,"eastern white pine","Pinus strobus","eastern white pine","Sussex"
3084,"2023-09-30",7449583,"2023-09-30 23:21:36 +0100","2024-04-18 20:12:05 +0100",40.85884162,-74.57808417,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3085,"2023-09-30",7449583,"2023-09-30 23:23:17 +0100","2024-02-23 14:14:03 +0100",40.85892218,-74.57822756,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3086,"2023-09-30",7375629,"2023-10-01 03:12:16 +0100","2023-12-12 15:18:10 +0100",41.16537251,-74.82488986,"eastern white pine","Pinus strobus","eastern white pine","Sussex"
3087,"2023-10-01",7392012,"2023-10-01 20:01:36 +0100","2023-12-07 12:45:24 +0100",39.75657833,-74.27929667,"eastern white pine","Pinus strobus","eastern white pine","Ocean"
3088,"2023-10-01",3062824,"2023-10-01 20:32:13 +0100","2023-12-11 14:01:49 +0100",40.76405577,-74.28403327,"eastern white pine","Pinus strobus","eastern white pine","Essex"
3089,"2023-10-01",7449687,"2023-10-01 20:53:07 +0100","2023-12-12 15:17:12 +0100",40.44296853,-74.41615439,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
3090,"2023-10-01",7206625,"2023-10-01 22:09:04 +0100","2023-12-09 13:15:34 +0100",40.6820725,-74.2261261,"eastern white pine","Pinus strobus","eastern white pine","Union"
3091,"2023-10-02",7477516,"2023-10-02 19:07:41 +0100","2023-12-09 13:03:31 +0100",40.90826167,-74.519325,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3092,"2023-10-02",7451966,"2023-10-03 00:25:52 +0100","2023-10-03 12:47:52 +0100",40.92388667,-74.296355,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3093,"2023-10-03",6087204,"2023-10-04 00:40:05 +0100","2023-12-16 20:22:33 +0100",40.76325147,-74.43159314,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3094,"2023-10-03",1302556,"2023-10-04 02:37:39 +0100","2023-12-31 19:09:50 +0100",39.997592,-74.8315159,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
3095,"2023-09-28",128628,"2023-10-05 15:54:44 +0100","2023-10-06 01:05:13 +0100",39.540925,-74.74861167,"pitch pine","Pinus rigida","pitch pine","Atlantic"
3096,"2023-10-03",35078,"2023-10-05 16:57:08 +0100","2023-10-06 19:39:31 +0100",40.60910471,-74.57388147,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
3097,"2023-10-07",7394907,"2023-10-08 00:35:01 +0100","2023-10-08 01:30:44 +0100",40.757938,-74.5141249,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3098,"2023-10-08",5054954,"2023-10-08 17:48:06 +0100","2023-11-29 19:10:08 +0100",39.50640708,-75.20288412,"eastern white pine","Pinus strobus","eastern white pine","Cumberland"
3099,"2023-10-08",7433624,"2023-10-08 21:18:32 +0100","2023-10-11 12:46:31 +0100",39.75223985,-75.15391552,"pitch pine","Pinus rigida","pitch pine","Gloucester"
3100,"2023-10-08",7390393,"2023-10-09 01:36:57 +0100","2023-10-30 20:31:41 +0100",39.88722,-74.37918,"pitch pine","Pinus rigida","pitch pine","Ocean"
3101,"2023-10-09",268311,"2023-10-09 22:14:08 +0100","2023-11-29 19:10:05 +0100",39.49716674,-74.53235021,"eastern white pine","Pinus strobus","eastern white pine","Atlantic"
3102,"2023-10-08",5272707,"2023-10-10 01:08:07 +0100","2023-11-29 19:09:56 +0100",39.23838796,-74.67239996,"eastern white pine","Pinus strobus","eastern white pine","Cape May"
3103,"2023-10-08",4223647,"2023-10-10 03:32:38 +0100","2023-11-16 18:37:47 +0100",41.212474,-74.44750345,"eastern white pine","Pinus strobus","eastern white pine","Sussex"
3104,"2023-09-30",7376211,"2023-10-10 15:28:19 +0100","2023-12-05 21:31:01 +0100",41.22485997,-74.75566386,"eastern white pine","Pinus strobus","eastern white pine","Sussex"
3105,"2023-10-10",7417024,"2023-10-10 16:50:40 +0100","2023-11-24 03:29:46 +0100",40.27751167,-74.28299667,"eastern white pine","Pinus strobus","eastern white pine","Monmouth"
3106,"2023-10-10",7360188,"2023-10-10 19:13:03 +0100","2023-10-11 12:28:25 +0100",39.49435833,-74.53085333,"pitch pine","Pinus rigida","pitch pine","Atlantic"
3107,"2023-10-10",77467,"2023-10-10 22:32:13 +0100","2023-12-18 18:01:21 +0100",41.08202589,-74.1735103,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
3108,"2023-10-11",7509341,"2023-10-11 17:31:02 +0100","2023-12-31 14:38:44 +0100",40.48318864,-74.43657875,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
3109,"2023-10-11",7360152,"2023-10-11 23:07:33 +0100","2023-10-12 22:57:38 +0100",39.48978011,-74.5364195,"pitch pine","Pinus rigida","pitch pine","Atlantic"
3110,"2023-10-10",7496527,"2023-10-12 02:38:17 +0100","2023-12-07 13:23:13 +0100",40.4557321,-74.4295687,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
3111,"2023-10-12",3869812,"2023-10-12 17:03:22 +0100","2023-12-04 23:34:45 +0100",38.9362783,-74.95661957,"eastern white pine","Pinus strobus","eastern white pine","Cape May"
3112,"2023-10-08",2116455,"2023-10-14 13:35:29 +0100","2023-10-14 14:12:17 +0100",39.47745,-74.53439167,"eastern white pine","Pinus strobus","eastern white pine","Atlantic"
3113,"2023-10-14",6459025,"2023-10-14 16:49:37 +0100","2023-12-28 17:04:39 +0100",40.7328195,-74.5655512,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
3114,"2023-10-14",5029742,"2023-10-14 17:24:29 +0100","2023-12-13 22:42:25 +0100",40.713795,-74.48809667,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3115,"2023-10-15",7494419,"2023-10-15 16:17:01 +0100","2024-08-31 17:20:09 +0100",41.13376156,-74.71762317,"eastern white pine","Pinus strobus","eastern white pine","Sussex"
3116,"2023-10-12",4442210,"2023-10-15 22:25:15 +0100","2023-10-16 01:22:14 +0100",39.77863667,-74.54806333,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
3117,"2023-10-18",7416615,"2023-10-18 16:21:03 +0100","2023-11-24 18:52:22 +0100",40.48291904,-74.43476055,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
3118,"2023-10-21",5029742,"2023-10-21 19:29:54 +0100","2023-10-23 02:35:56 +0100",39.96466167,-74.50514167,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
3119,"2023-10-21",77467,"2023-10-21 20:29:10 +0100","2023-10-24 21:07:06 +0100",41.08124679,-74.17453914,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
3120,"2023-10-22",7545533,"2023-10-22 20:30:45 +0100","2023-11-16 00:13:47 +0100",40.27686276,-74.75110756,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
3121,"2023-10-17",7511655,"2023-10-22 22:02:42 +0100","2023-12-31 14:38:35 +0100",40.98044667,-74.1302945,"eastern white pine","Pinus strobus","eastern white pine","Bergen"
3122,"2023-10-22",115734,"2023-10-23 00:21:25 +0100","2023-10-23 15:27:48 +0100",38.934455,-74.95185,"loblolly pine","Pinus taeda","loblolly pine","Cape May"
3123,"2023-10-22",35078,"2023-10-23 01:45:51 +0100","2023-10-25 14:11:08 +0100",40.952583,-74.40731403,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3124,"2023-10-22",35078,"2023-10-23 02:30:20 +0100","2023-10-24 14:28:30 +0100",40.94379412,-74.39158726,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3125,"2023-10-21",7376227,"2023-10-24 04:50:28 +0100","2023-10-24 06:28:08 +0100",39.96482167,-74.50547833,"pitch pine","Pinus rigida","pitch pine","Burlington"
3126,"2023-10-21",7376227,"2023-10-24 05:00:26 +0100","2023-10-24 06:14:46 +0100",39.96468333,-74.50507167,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
3127,"2023-10-23",7454792,"2023-10-24 14:38:48 +0100","2023-11-29 19:09:04 +0100",40.77738613,-74.43238317,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3128,"2023-10-24",7367275,"2023-10-24 20:11:26 +0100","2023-11-27 06:51:55 +0100",39.71453878,-75.11824435,"eastern white pine","Pinus strobus","eastern white pine","Gloucester"
3129,"2023-10-24",7391995,"2023-10-26 16:06:19 +0100","2023-11-29 19:08:59 +0100",39.76337833,-74.1057195,"eastern white pine","Pinus strobus","eastern white pine","Ocean"
3130,"2023-10-27",5406,"2023-10-27 21:30:16 +0100","2023-11-27 06:50:31 +0100",41.18630938,-74.80383558,"eastern white pine","Pinus strobus","eastern white pine","Sussex"
3131,"2023-10-27",5406,"2023-10-27 21:32:11 +0100","2024-08-24 19:25:01 +0100",41.18637054,-74.80373307,"red pine","Pinus resinosa","red pine","Sussex"
3132,"2023-10-27",4789984,"2023-10-27 23:55:37 +0100","2023-10-28 07:04:50 +0100",41.3302928,-74.6588088,"pitch pine","Pinus rigida","pitch pine","Sussex"
3133,"2023-10-28",1744345,"2023-10-29 01:20:45 +0100","2024-06-27 18:49:44 +0100",39.72303227,-74.69176442,"pitch pine","Pinus rigida","pitch pine","Burlington"
3134,"2023-09-30",7376404,"2023-10-30 00:22:00 +0100","2023-12-18 17:25:59 +0100",41.18356154,-74.80057394,"eastern white pine","Pinus strobus","eastern white pine","Sussex"
3135,"2023-10-26",2116455,"2023-10-30 02:10:17 +0100","2023-10-30 22:18:40 +0100",39.49088611,-74.5195,"pitch pine","Pinus rigida","pitch pine","Atlantic"
3136,"2023-10-21",7407195,"2023-10-30 02:13:38 +0100","2023-12-30 07:28:54 +0100",39.964645,-74.50510333,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
3137,"2023-10-30",7569861,"2023-10-30 14:26:33 +0100","2023-10-30 14:52:03 +0100",40.86324098,-74.19646002,"eastern white pine","Pinus strobus","eastern white pine","Passaic"
3138,"2023-10-30",7533913,"2023-10-31 04:14:54 +0100","2023-11-06 19:06:02 +0100",40.77708,-74.43369167,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3139,"2023-10-31",7504495,"2023-10-31 22:15:38 +0100","2023-12-31 14:38:34 +0100",39.77507271,-75.08927263,"eastern white pine","Pinus strobus","eastern white pine","Gloucester"
3140,"2023-11-02",7562461,"2023-11-02 16:27:35 +0100","2023-11-19 05:20:25 +0100",39.88046275,-74.53270007,"eastern white pine","Pinus strobus","eastern white pine","Burlington"
3141,"2023-11-03",7184846,"2023-11-03 20:44:54 +0100","2023-11-04 20:32:21 +0100",39.73920924,-74.73095331,"pitch pine","Pinus rigida","pitch pine","Burlington"
3142,"2023-11-04",4614337,"2023-11-04 16:35:20 +0100","2023-11-19 05:19:47 +0100",40.21377016,-74.17382581,"eastern white pine","Pinus strobus","eastern white pine","Monmouth"
3143,"2023-11-04",1021469,"2023-11-04 20:54:42 +0100","2023-11-06 14:37:10 +0100",39.64333,-74.65463333,"pitch pine","Pinus rigida","pitch pine","Burlington"
3144,"2023-11-04",1021469,"2023-11-04 21:01:46 +0100","2023-11-06 14:37:00 +0100",39.65477,-74.64205833,"pitch pine","Pinus rigida","pitch pine","Burlington"
3145,"2023-11-05",4806187,"2023-11-05 15:57:14 +0100","2023-11-06 14:36:23 +0100",39.91681671,-74.59355927,"Virginia pine","Pinus virginiana","Virginia pine","Burlington"
3146,"2023-11-04",1021469,"2023-11-05 16:48:59 +0100","2023-11-06 14:36:20 +0100",39.65338667,-74.64325833,"pitch pine","Pinus rigida","pitch pine","Burlington"
3147,"2023-11-05",6146961,"2023-11-05 17:43:36 +0100","2023-11-16 18:31:11 +0100",41.11782318,-74.39055783,"eastern white pine","Pinus strobus","eastern white pine","Passaic"
3148,"2023-11-05",383013,"2023-11-05 20:43:54 +0100","2023-11-06 22:11:17 +0100",39.00043056,-74.94681667,"loblolly pine","Pinus taeda","loblolly pine","Cape May"
3149,"2023-11-06",7533913,"2023-11-06 19:09:16 +0100","2023-11-17 03:52:07 +0100",40.77724714,-74.43259911,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3150,"2023-11-06",7450294,"2023-11-06 19:12:35 +0100","2023-11-17 03:52:06 +0100",40.77700851,-74.43245729,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3151,"2023-11-06",35078,"2023-11-06 23:44:20 +0100","2023-11-17 03:51:24 +0100",40.59411218,-74.55820109,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
3152,"2023-11-10",6576809,"2023-11-10 20:22:12 +0100","2023-11-17 03:48:52 +0100",40.34451609,-74.65225006,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
3153,"2023-11-10",6576809,"2023-11-10 20:24:16 +0100","2023-11-16 00:18:51 +0100",40.34443902,-74.65164456,"eastern white pine","Pinus strobus","eastern white pine","Mercer"
3154,"2023-11-12",5821561,"2023-11-12 20:18:11 +0100","2023-12-18 17:46:49 +0100",39.44747948,-74.48228277,"eastern white pine","Pinus strobus","eastern white pine","Atlantic"
3155,"2023-11-12",7596104,"2023-11-12 23:25:09 +0100","2023-11-13 15:43:20 +0100",39.73999791,-74.58281137,"pitch pine","Pinus rigida","pitch pine","Burlington"
3156,"2023-11-08",35078,"2023-11-13 14:07:18 +0100","2023-11-15 14:51:08 +0100",40.68175618,-74.5481616,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
3157,"2023-11-12",35078,"2023-11-13 21:31:16 +0100","2023-11-14 15:37:05 +0100",40.61654329,-74.49047921,"eastern white pine","Pinus strobus","eastern white pine","Somerset"
3158,"2023-10-02",7360184,"2023-11-14 01:46:05 +0100","2023-11-14 17:57:22 +0100",39.49498667,-74.536025,"pitch pine","Pinus rigida","pitch pine","Atlantic"
3159,"2023-11-14",1527731,"2023-11-14 20:29:57 +0100","2023-12-29 01:30:49 +0100",39.45168833,-74.48100333,"eastern white pine","Pinus strobus","eastern white pine","Atlantic"
3160,"2023-11-14",7461395,"2023-11-15 04:19:36 +0100","2023-11-20 03:27:27 +0100",40.77274737,-74.42991333,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3161,"2023-11-16",835060,"2023-11-16 15:58:28 +0100","2023-11-17 03:47:21 +0100",40.47268302,-74.42423584,"eastern white pine","Pinus strobus","eastern white pine","Middlesex"
3162,"2023-11-16",7214951,"2023-11-16 19:49:05 +0100","2023-11-17 03:46:49 +0100",40.9763018,-74.93619646,"eastern white pine","Pinus strobus","eastern white pine","Warren"
3163,"2023-11-16",1283459,"2023-11-16 19:55:12 +0100","2023-11-17 03:46:44 +0100",41.10704827,-74.40721693,"eastern white pine","Pinus strobus","eastern white pine","Passaic"
3164,"2023-11-16",1283459,"2023-11-16 20:04:35 +0100","2023-11-17 01:33:42 +0100",41.10830213,-74.40833803,"eastern white pine","Pinus strobus","eastern white pine","Passaic"
3165,"2023-11-16",5518343,"2023-11-17 16:29:50 +0100","2024-08-24 19:24:44 +0100",41.10950255,-74.89232525,"pitch pine","Pinus rigida","pitch pine","Sussex"
3166,"2023-11-17",7384120,"2023-11-17 17:04:04 +0100","2025-02-10 14:57:09 +0100",39.92933291,-74.21580097,"pitch pine","Pinus rigida","pitch pine","Ocean"
3167,"2023-11-17",7536631,"2023-11-17 18:49:19 +0100","2023-11-29 19:08:22 +0100",40.77357783,-74.43149169,"eastern white pine","Pinus strobus","eastern white pine","Morris"
3168,"2023-11-17",1283459,"2023-11-17 21:05:11 +0100","2023-11-28 18:27:19 +0100",41.10707054,-74.40719355,"eastern white pine","Pinus strobus","eastern white pine","Passaic"
